Last Traded Price (LTP),Last Traded Quantity,Volume,Bid Price,Bid Quantity,Ask Price,Ask Quantity,Open Interest (OI),Previous Close Price,Previous Open Interest,expiry_date,strike_price,option_type,underlying,implied volatility,In the money
160.6,2150,2150,161.55,25,162.19,600,16725,223.25,19725,13JUL23,43300.0,PE,ALLBANKS,16.0,False
19.0,0,0,19.0,0,19.0,0,1550,111.75,1650,27JUL23,38900.0,PE,ALLBANKS,24.62,False
909.0,0,0,930.0,200,955.05,300,3900,225.5,21300,06JUL23,19500.0,PE,MAINIDX,,True
2.15,0,0,2.15,0,2.15,0,1950,190.0,4400,13JUL23,16750.0,PE,MAINIDX,27.84,False
2503.19,0,0,2503.19,0,2503.19,0,0,0.0,885,31AUG23,42300.0,CE,ALLBANKS,18.25,True
20.9,79775,79775,20.8,1950,20.9,1150,261200,1732.25,29400,06JUL23,42600.0,PE,ALLBANKS,28.8,False
241.0,0,0,223.85,40,231.25,40,5000,101.2,9840,11JUL23,19300.0,CE,FINANCIALS,16.47,True
239.3,100,100,241.6,25,242.55,50,51050,92.25,6950,27JUL23,43100.0,PE,ALLBANKS,14.29,False
7555.55,0,0,7470.1,50,7634.75,750,0,45.5,5250,06JUL23,36500.0,CE,ALLBANKS,149.61,True
2.29,20800,20800,2.35,50,2.4,600,104200,552.5,21300,13JUL23,17000.0,PE,MAINIDX,24.48,False
580.29,0,0,580.29,0,580.29,0,2900,23.5,0,20JUL23,19200.0,PE,MAINIDX,,True
1.4,1600,1600,1.35,9720,1.4,3600,296520,1924.8,100400,04JUL23,18550.0,PE,FINANCIALS,,False
599.7,40,40,596.0,520,598.5,80,920,370.4,16240,04JUL23,20000.0,PE,FINANCIALS,,True
483.75,0,0,381.9,375,386.65,375,0,41.75,800,20JUL23,43800.0,PE,ALLBANKS,16.83,False
2.54,0,0,2.45,2450,2.6,900,294250,246.0,26050,27JUL23,21000.0,CE,MAINIDX,20.03,False
3.05,0,0,3.05,0,3.05,0,0,73.0,0,27JUL23,15650.0,PE,MAINIDX,28.55,False
761.4,0,0,792.9,2280,815.45,1400,0,274.8,9760,04JUL23,18600.0,CE,FINANCIALS,,True
32.65,50,50,32.54,850,35.6,25,4900,46.25,3075,20JUL23,46200.0,CE,ALLBANKS,14.31,False
1637.95,0,0,0.0,0,2408.25,885,0,0.0,915,31AUG23,45500.0,PE,ALLBANKS,13.41,True
23.25,550,550,22.85,50,23.5,150,48550,129.0,3100,26OCT23,21000.0,CE,MAINIDX,11.48,False
470.1,0,0,491.25,50,494.15,150,2800,777.0,32900,06JUL23,19050.0,PE,MAINIDX,,True
7.2,283350,283350,7.15,23800,7.2,9050,4299050,3603.0,432850,06JUL23,18900.0,CE,MAINIDX,17.8,False
1.5,5450,5450,1.45,12900,1.5,4900,33900,1162.5,67850,06JUL23,17350.0,PE,MAINIDX,40.2,False
184.35,360,360,185.5,80,185.95,120,89360,799.6,50080,04JUL23,19250.0,CE,FINANCIALS,,True
4270.0,0,0,4364.39,25,4441.8,100,0,34.75,4125,27JUL23,48500.0,PE,ALLBANKS,,True
25.8,0,0,25.8,0,25.8,0,0,20.0,11280,11JUL23,18200.0,PE,FINANCIALS,32.31,False
471.2,62925,62925,469.95,100,470.45,25,703375,967.0,109075,06JUL23,43700.0,CE,ALLBANKS,24.57,True
879.65,50,50,873.05,25,893.6,3150,1500,83.5,8350,13JUL23,44800.0,PE,ALLBANKS,13.93,True
250.1,0,0,250.1,0,250.1,0,0,25.5,0,31DEC26,12000.0,PE,MAINIDX,24.23,False
820.0,0,0,786.9,200,798.6,100,26500,81.0,7900,27JUL23,17850.0,CE,MAINIDX,16.86,True
643.79,0,0,610.15,50,619.6,800,10350,75.0,11150,27JUL23,18050.0,CE,MAINIDX,15.6,True
2.6,55850,55850,2.54,105400,2.6,26150,3610850,34703.0,320950,06JUL23,19100.0,CE,MAINIDX,21.02,False
605.0,0,0,605.79,100,610.0,50,38550,23.5,450,26DEC24,18000.0,PE,MAINIDX,15.51,False
2890.6,0,0,2895.15,75,2925.35,25,23775,55.5,3175,27JUL23,47000.0,PE,ALLBANKS,13.69,True
2725.0,0,0,2820.55,1500,2954.25,50,0,65.5,4600,27JUL23,15700.0,CE,MAINIDX,,True
1112.9,0,0,1148.7,2800,1169.5,5750,0,176.0,18050,06JUL23,17400.0,CE,MAINIDX,,True
713.0,50,50,711.25,50,714.85,50,828000,136.5,3900,28DEC23,19000.0,CE,MAINIDX,13.82,False
10.4,0,0,11.65,50,13.4,50,9150,152.5,12700,31AUG23,16400.0,PE,MAINIDX,16.66,False
298.85,7200,7200,300.25,100,301.2,500,32550,572.5,37700,06JUL23,18850.0,PE,MAINIDX,12.49,True
16.75,1300,1300,16.85,3000,17.0,1650,42400,683.5,27850,13JUL23,18050.0,PE,MAINIDX,13.79,False
233.25,8350,8350,233.35,50,233.85,200,586150,382.0,35900,27JUL23,18700.0,PE,MAINIDX,9.88,True
9.0,225,225,8.6,25,9.0,275,1450,77.75,4975,20JUL23,49000.0,CE,ALLBANKS,22.54,False
2397.1,0,0,2397.1,0,2397.1,0,0,18.3,900,31AUG23,46600.0,PE,ALLBANKS,11.57,True
734.9,25,25,731.95,200,737.95,25,2350,98.75,10700,13JUL23,44600.0,PE,ALLBANKS,14.22,True
58.45,0,0,49.4,50,50.75,50,0,38.0,450,31AUG23,17650.0,PE,MAINIDX,12.75,False
5599.25,0,0,5513.8,50,5586.6,25,2250,40.25,3600,27JUL23,38500.0,CE,ALLBANKS,,True
12.4,86720,86720,12.4,4440,12.45,40,1147760,2178.0,157320,04JUL23,19650.0,CE,FINANCIALS,,False
1820.35,0,0,1802.1,100,1816.75,50,29900,71.0,6600,27JUL23,16800.0,CE,MAINIDX,24.0,True
849.05,0,0,823.5,300,1034.4,100,0,23.5,2500,31AUG23,19600.0,PE,MAINIDX,,True
2418.25,0,0,2407.8,100,2443.85,50,20950,11.5,750,26DEC24,18000.0,CE,MAINIDX,15.24,True
956.4,0,0,906.95,50,1015.0,50,0,47.5,4750,27JUL23,19550.0,PE,MAINIDX,12.82,True
1400.7,0,0,0.0,0,1414.7,30,0,0.0,945,31AUG23,45100.0,PE,ALLBANKS,13.82,True
645.0,0,0,645.0,0,645.0,0,0,28.0,0,26JUN25,14000.0,PE,MAINIDX,30.09,False
5350.0,0,0,4800.1,525,5518.25,570,0,28.5,2430,31AUG23,39000.0,CE,ALLBANKS,19.16,True
1230.0,0,0,1195.95,200,1228.55,3100,0,157.0,14800,06JUL23,17350.0,CE,MAINIDX,65.59,True
184.15,4800,4800,182.85,350,183.2,50,228150,425.5,72700,13JUL23,18500.0,CE,MAINIDX,12.72,True
15.6,0,0,15.1,50,23.65,50,35350,201.0,8700,31AUG23,16800.0,PE,MAINIDX,15.06,False
3.15,0,0,3.15,0,3.15,0,0,101.5,0,27JUL23,15900.0,PE,MAINIDX,26.31,False
2016.0,25,25,2011.75,50,2017.35,25,40925,9959.0,10375,06JUL23,42000.0,CE,ALLBANKS,39.37,True
82.15,3900,3900,83.35,250,83.6,200,50850,476.5,35850,13JUL23,18450.0,PE,MAINIDX,11.71,False
8.75,0,0,8.75,0,8.75,0,0,76.0,0,26OCT23,14000.0,PE,MAINIDX,23.58,False
8.05,0,0,8.05,0,8.05,0,0,132.5,1700,27JUL23,16750.0,PE,MAINIDX,21.12,False
7560.55,0,0,7541.0,500,7592.8,50,0,36.0,3800,27JUL23,11000.0,CE,MAINIDX,,True
132.85,175,175,134.15,375,137.8,50,33450,45.75,4200,20JUL23,45100.0,CE,ALLBANKS,13.0,False
5.75,2675,2675,5.75,6750,5.8,925,130700,766.25,24225,06JUL23,46300.0,CE,ALLBANKS,33.57,False
7035.5,0,0,6994.75,25,7063.95,25,14775,30.0,3025,27JUL23,37000.0,CE,ALLBANKS,,True
10.8,182500,182500,10.75,6950,10.8,900,2682400,3091.0,347350,06JUL23,18850.0,CE,MAINIDX,17.53,False
49.65,2450,2450,49.75,2800,50.1,1550,102300,329.5,21900,27JUL23,18050.0,PE,MAINIDX,12.46,False
1408.45,0,0,1530.5,25,1554.6,125,0,78.0,3800,27JUL23,42700.0,CE,ALLBANKS,,True
122.65,125,125,122.75,100,123.6,175,13050,192.25,14125,13JUL23,43100.0,PE,ALLBANKS,16.36,False
520.04,200,200,520.1,25,521.7,50,86575,133.75,18250,27JUL23,44200.0,CE,ALLBANKS,12.74,False
12.85,0,0,12.05,50,12.45,200,81000,226.5,11450,20JUL23,19200.0,CE,MAINIDX,10.55,False
2.4,50,50,2.4,24475,2.45,1025,278875,2747.25,278000,06JUL23,36500.0,PE,ALLBANKS,96.38,False
1.65,57280,57280,1.65,32760,1.7,33360,3602280,10052.4,342240,04JUL23,20000.0,CE,FINANCIALS,,False
3.1,0,0,3.1,0,3.1,0,0,87.0,2200,20JUL23,16800.0,PE,MAINIDX,21.39,False
569.2,100,100,569.1,50,570.79,200,229000,137.5,9700,27JUL23,18100.0,CE,MAINIDX,12.89,True
863.2,0,0,861.5,25,866.75,125,15200,63.25,4450,27JUL23,44600.0,PE,ALLBANKS,13.46,True
9.5,3550,3550,9.5,7000,9.6,1400,745700,600.0,33200,27JUL23,17200.0,PE,MAINIDX,17.0,False
22.35,425,425,22.35,1200,22.6,2350,264225,484.0,11750,27JUL23,47000.0,CE,ALLBANKS,14.01,False
1019.9,0,0,942.0,400,1124.8,400,0,49.0,5000,31AUG23,17700.0,CE,MAINIDX,10.34,True
11.25,0,0,12.05,225,14.0,25,6175,123.25,4450,27JUL23,48500.0,CE,ALLBANKS,17.58,False
1.0,2100,2100,0.95,9500,1.0,5800,41150,2465.0,32750,06JUL23,20050.0,CE,MAINIDX,43.23,False
0.6,1000,1000,0.55,11120,0.6,880,283520,2400.8,77880,04JUL23,21500.0,CE,FINANCIALS,,False
276.5,0,0,243.05,40,286.55,40,680,27.2,280,25JUL23,19500.0,PE,FINANCIALS,13.82,True
74.5,0,0,73.7,275,74.5,50,22550,112.0,6525,27JUL23,41800.0,PE,ALLBANKS,16.27,False
746.15,0,0,706.7,50,796.15,150,0,54.0,6500,20JUL23,17900.0,CE,MAINIDX,18.31,True
4800.39,0,0,4800.39,0,4800.39,0,15,1.5,0,28SEP23,39500.0,CE,ALLBANKS,,True
17.3,0,0,12.4,50,24.75,50,0,199.5,950,20JUL23,17850.0,PE,MAINIDX,13.56,False
3120.0,0,0,2471.4,550,2801.0,550,0,39.5,3200,27JUL23,41400.0,CE,ALLBANKS,31.87,True
429.35,0,0,446.85,40,449.05,40,1400,362.0,13480,04JUL23,19850.0,PE,FINANCIALS,,True
88.95,50,50,88.2,425,88.95,100,44375,100.25,7550,27JUL23,45700.0,CE,ALLBANKS,12.41,False
16.1,12225,12225,16.0,25,16.05,1950,256950,1772.5,27775,06JUL23,42400.0,PE,ALLBANKS,30.49,False
185.0,50,50,183.5,50,186.1,850,63350,39.5,4750,28SEP23,18200.0,PE,MAINIDX,11.48,False
2269.25,0,0,2269.25,0,2269.25,0,0,18.3,1830,31AUG23,42100.0,CE,ALLBANKS,9.15,True
2.15,103400,103400,2.15,13440,2.2,32440,1221680,8620.4,171600,04JUL23,19900.0,CE,FINANCIALS,,False
1622.95,0,0,1877.9,1500,2158.15,1500,0,60.5,6050,27JUL23,16550.0,CE,MAINIDX,,True
15.25,0,0,10.1,200,58.8,400,0,32.0,400,27JUL23,38700.0,PE,ALLBANKS,24.67,False
982.45,0,0,958.5,400,960.4,100,94700,175.5,27700,06JUL23,17600.0,CE,MAINIDX,55.78,True
40.85,0,0,7.2,400,10.8,125,0,87.0,4000,13JUL23,47000.0,CE,ALLBANKS,25.95,False
0.6,0,0,0.55,600,0.6,400,12480,636.0,18840,04JUL23,17300.0,PE,FINANCIALS,,False
81.2,250,250,81.25,1750,81.59,700,187900,426.0,30000,27JUL23,18250.0,PE,MAINIDX,11.66,False
1014.8,1475,1475,1016.0,125,1017.95,50,80650,432.5,20525,06JUL23,45000.0,PE,ALLBANKS,18.05,True
792.9,0,0,738.3,50,752.9,6800,0,196.5,23950,06JUL23,19300.0,PE,MAINIDX,50.97,True
52.65,409550,409550,52.55,2800,52.6,100,4185300,3405.0,638700,06JUL23,18650.0,CE,MAINIDX,17.84,False
1397.95,0,0,1366.1,50,1385.85,100,3400,78.5,4200,27JUL23,42900.0,CE,ALLBANKS,14.0,True
4600.0,0,0,4576.25,550,4613.35,750,103400,59.0,5950,27JUL23,14000.0,CE,MAINIDX,49.74,True
233.0,220875,220875,232.95,275,233.35,125,1550825,3225.0,234350,06JUL23,43900.0,PE,ALLBANKS,22.49,False
1212.75,0,0,1209.9,15,1240.45,15,1620,23.25,2325,31AUG23,43600.0,CE,ALLBANKS,11.52,True
410.65,1750,1750,407.5,250,408.65,50,1041250,404.5,29200,27JUL23,18300.0,CE,MAINIDX,12.3,True
618.75,11975,11975,616.6,25,617.79,50,363625,822.25,62975,06JUL23,43500.0,CE,ALLBANKS,25.43,True
1426.95,0,0,0.0,0,1562.7,30,0,0.0,915,31AUG23,45300.0,PE,ALLBANKS,12.23,True
42.0,0,0,31.15,50,41.95,50,2350,28.5,50,28SEP23,16900.0,PE,MAINIDX,14.94,False
138.9,105,105,138.5,15,139.65,60,96345,62.4,4125,31AUG23,41000.0,PE,ALLBANKS,15.88,False
159.5,950,950,158.55,50,159.8,50,813700,408.0,30950,31AUG23,19000.0,CE,MAINIDX,9.61,False
1430.0,0,0,1407.6,50,1415.5,150,0,122.5,13900,06JUL23,17150.0,CE,MAINIDX,74.29,True
3096.75,0,0,3071.45,6000,3104.25,250,40875,100.0,12150,27JUL23,15500.0,CE,MAINIDX,,True
1778.25,0,0,1764.75,100,1782.0,50,179750,19.5,1250,28DEC23,17500.0,CE,MAINIDX,17.23,True
1390.2,0,0,1390.2,0,1390.2,0,0,0.0,25,20JUL23,45300.0,PE,ALLBANKS,15.96,True
2.75,150,150,2.75,100,2.85,700,17400,443.0,16300,13JUL23,17200.0,PE,MAINIDX,22.15,False
2.6,24840,24840,2.6,35720,2.65,7480,962040,4513.2,229560,04JUL23,18800.0,PE,FINANCIALS,,False
15.0,0,0,11.65,50,15.95,50,8850,173.0,6700,31AUG23,16600.0,PE,MAINIDX,16.33,False
5.85,1250,1250,5.75,300,5.85,2450,334150,302.5,14450,27JUL23,19800.0,CE,MAINIDX,12.73,False
744.25,0,0,787.2,400,806.9,2680,0,136.4,13640,04JUL23,20200.0,PE,FINANCIALS,,True
3400.0,0,0,3201.0,750,3438.55,750,0,50.0,5425,06JUL23,40700.0,CE,ALLBANKS,83.56,True
340.8,0,0,340.8,0,340.8,0,0,33.0,0,27JUN24,17000.0,PE,MAINIDX,16.92,False
788.5,0,0,703.9,100,752.0,100,0,46.0,450,31AUG23,19400.0,PE,MAINIDX,10.92,True
186.0,0,0,183.2,40,192.0,120,1560,71.2,4920,11JUL23,19500.0,PE,FINANCIALS,13.55,True
3030.0,0,0,3006.3,200,3080.0,50,0,12.5,850,28DEC23,16000.0,CE,MAINIDX,18.83,True
37.5,3700,3700,37.29,6150,37.6,2000,156050,661.0,31900,13JUL23,18250.0,PE,MAINIDX,12.71,False
1055.65,0,0,979.6,3720,1031.15,400,0,95.2,9800,04JUL23,18400.0,CE,FINANCIALS,,True
424.45,0,0,18.64,25,63.4,25,0,38.5,4350,13JUL23,41800.0,PE,ALLBANKS,46.43,False
9.44,450,450,9.35,1000,9.5,3500,58250,453.0,16850,27JUL23,19350.0,CE,MAINIDX,9.54,False
1.1,240,240,1.05,1560,1.1,4400,23920,2182.8,116040,04JUL23,18350.0,PE,FINANCIALS,,False
1.85,6250,6250,1.8,16950,1.85,7450,185250,1907.0,86600,06JUL23,17550.0,PE,MAINIDX,35.04,False
197.05,2400,2400,196.9,300,197.2,500,56600,342.0,35200,13JUL23,18700.0,PE,MAINIDX,10.59,True
341.05,975,975,337.6,75,338.65,50,96600,246.25,31750,13JUL23,44200.0,CE,ALLBANKS,15.32,False
6.05,25,25,5.6,25,6.1,1000,6325,312.25,4550,13JUL23,48500.0,CE,ALLBANKS,26.5,False
42.95,0,0,20.3,1500,0.0,0,0,15.0,0,28SEP23,16850.0,PE,MAINIDX,15.35,False
